total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,product_id
1,0,1,p411387
3,0,3,p411387
15,1,14,p411387
1,0,1,p411387
2,0,2,p411387
5,0,5,p411387
1,0,1,p411387
5,1,4,p411387
6,3,3,p411387
14,1,13,p411387
3,1,2,p411387
3,0,3,p411387
8,0,8,p411387
4,0,4,p411387
3,0,3,p411387
13,4,9,p411387
1,0,1,p411387
1,0,1,p411387
2,0,2,p411387
1,0,1,p411387
2,0,2,p411387
3,0,3,p411387
1,0,1,p411387
2,0,2,p411387
20,9,11,p411387
1,0,1,p411387
2,0,2,p411387
2,1,1,p411387
4,1,3,p411387
1,0,1,p411387
1,1,0,p411387
1,0,1,p411387
7,1,6,p411387
1,0,1,p411387
3,0,3,p411387
1,0,1,p411387
1,1,0,p411387
8,0,8,p411387
3,1,2,p411387
1,0,1,p411387
1,0,1,p411387
3,1,2,p411387
4,1,3,p411387
6,2,4,p411387
2,0,2,p411387
5,1,4,p411387
40,35,5,p411387
3,1,2,p411387
8,0,8,p411387
3,0,3,p411387
1,0,1,p411387
6,0,6,p411387
3,0,3,p411387
3,1,2,p411387
2,0,2,p411387
6,2,4,p411387
1,0,1,p411387
6,1,5,p411387
5,3,2,p411387
10,1,9,p411387
1,1,0,p411387
3,2,1,p411387
22,22,0,p411387
3,1,2,p411387
1,0,1,p411387
3,1,2,p411387
9,0,9,p411387
2,0,2,p411387
3,1,2,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
1,1,0,p411387
4,0,4,p411387
1,0,1,p411387
2,0,2,p411387
6,0,6,p411387
1,0,1,p411387
3,2,1,p411387
2,1,1,p411387
5,0,5,p411387
14,0,14,p411387
2,0,2,p411387
6,0,6,p411387
2,1,1,p411387
3,0,3,p411387
4,1,3,p411387
3,0,3,p411387
2,0,2,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
9,5,4,p411387
1,0,1,p411387
4,0,4,p411387
2,2,0,p411387
2,1,1,p411387
4,0,4,p411387
3,0,3,p411387
5,3,2,p411387
11,8,3,p411387
15,1,14,p411387
2,0,2,p411387
1,0,1,p411387
17,14,3,p411387
2,0,2,p411387
21,2,19,p411387
1,1,0,p411387
3,0,3,p411387
1,0,1,p411387
2,2,0,p411387
7,4,3,p411387
2,0,2,p411387
17,3,14,p411387
15,2,13,p411387
76,69,7,p411387
1,0,1,p411387
6,0,6,p411387
1,0,1,p411387
7,0,7,p411387
2,1,1,p411387
2,0,2,p411387
16,14,2,p411387
2,1,1,p411387
3,1,2,p411387
1,0,1,p411387
1,0,1,p411387
2,0,2,p411387
41,23,18,p411387
16,0,16,p411387
2,0,2,p411387
8,4,4,p411387
1,0,1,p411387
2,1,1,p411387
4,0,4,p411387
2,0,2,p411387
3,0,3,p411387
4,0,4,p411387
5,5,0,p411387
11,2,9,p411387
4,0,4,p411387
4,0,4,p411387
1,0,1,p411387
9,4,5,p411387
9,0,9,p411387
4,0,4,p411387
2,1,1,p411387
6,1,5,p411387
17,5,12,p411387
12,5,7,p411387
1,1,0,p411387
28,8,20,p411387
6,2,4,p411387
5,4,1,p411387
3,0,3,p411387
10,0,10,p411387
8,1,7,p411387
1,0,1,p411387
1,0,1,p411387
9,0,9,p411387
3,0,3,p411387
1,0,1,p411387
8,4,4,p411387
1,0,1,p411387
2,0,2,p411387
6,0,6,p411387
1,0,1,p411387
7,2,5,p411387
3,0,3,p411387
43,6,37,p411387
7,3,4,p411387
7,0,7,p411387
1,1,0,p411387
3,3,0,p411387
6,0,6,p411387
5,1,4,p411387
3,1,2,p411387
2,0,2,p411387
6,0,6,p411387
4,2,2,p411387
4,0,4,p411387
21,6,15,p411387
1,0,1,p411387
8,2,6,p411387
4,1,3,p411387
1,0,1,p411387
17,9,8,p411387
1,1,0,p411387
1,0,1,p411387
22,20,2,p411387
4,0,4,p411387
1,0,1,p411387
5,1,4,p411387
1,0,1,p411387
1,0,1,p411387
2,0,2,p411387
1,1,0,p411387
4,0,4,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
2,0,2,p411387
5,0,5,p411387
1,1,0,p411387
15,2,13,p411387
6,2,4,p411387
2,0,2,p411387
2,0,2,p411387
5,0,5,p411387
5,0,5,p411387
4,1,3,p411387
1,0,1,p411387
4,0,4,p411387
2,0,2,p411387
3,0,3,p411387
14,0,14,p411387
37,1,36,p411387
15,1,14,p411387
5,0,5,p411387
2,0,2,p411387
3,0,3,p411387
8,1,7,p411387
2,0,2,p411387
1,0,1,p411387
2,0,2,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
15,1,14,p411387
1,1,0,p411387
2,0,2,p411387
1,0,1,p411387
4,0,4,p411387
14,1,13,p411387
28,0,28,p411387
3,0,3,p411387
9,5,4,p411387
1,0,1,p411387
25,20,5,p411387
48,38,10,p411387
1,1,0,p411387
11,2,9,p411387
5,3,2,p411387
6,0,6,p411387
2,0,2,p411387
30,26,4,p411387
2,0,2,p411387
4,0,4,p411387
12,4,8,p411387
13,4,9,p411387
23,14,9,p411387
4,0,4,p411387
4,0,4,p411387
4,0,4,p411387
2,2,0,p411387
15,10,5,p411387
57,0,57,p411387
8,1,7,p411387
9,0,9,p411387
5,0,5,p411387
1,0,1,p411387
3,0,3,p411387
1,0,1,p411387
11,0,11,p411387
13,1,12,p411387
2,0,2,p411387
7,4,3,p411387
19,8,11,p411387
6,0,6,p411387
8,5,3,p411387
2,1,1,p411387
1,1,0,p411387
1,0,1,p411387
6,1,5,p411387
12,1,11,p411387
3,0,3,p411387
10,0,10,p411387
2,1,1,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
10,1,9,p411387
6,0,6,p411387
2,1,1,p411387
1,0,1,p411387
1,1,0,p411387
1,0,1,p411387
3,1,2,p411387
1,0,1,p411387
4,0,4,p411387
1,0,1,p411387
1,0,1,p411387
2,1,1,p411387
2,0,2,p411387
7,0,7,p411387
1,0,1,p411387
5,0,5,p411387
1,1,0,p411387
2,2,0,p411387
1,0,1,p411387
2,0,2,p411387
3,0,3,p411387
1,0,1,p411387
1,0,1,p411387
6,0,6,p411387
3,1,2,p411387
1,0,1,p411387
5,4,1,p411387
2,0,2,p411387
2,2,0,p411387
1,0,1,p411387
3,0,3,p411387
1,0,1,p411387
3,3,0,p411387
3,0,3,p411387
43,17,26,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
1,1,0,p411387
1,0,1,p411387
1,0,1,p411387
3,1,2,p411387
2,0,2,p411387
1,0,1,p411387
2,0,2,p411387
4,1,3,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
4,1,3,p411387
1,0,1,p411387
7,3,4,p411387
1,0,1,p411387
4,2,2,p411387
5,1,4,p411387
1,1,0,p411387
1,0,1,p411387
2,1,1,p411387
1,0,1,p411387
4,1,3,p411387
7,0,7,p411387
1,0,1,p411387
5,0,5,p411387
15,0,15,p411387
17,1,16,p411387
7,5,2,p411387
1,0,1,p411387
9,0,9,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
14,5,9,p411387
4,2,2,p411387
4,0,4,p411387
6,0,6,p411387
6,1,5,p411387
3,0,3,p411387
1,1,0,p411387
3,0,3,p411387
12,3,9,p411387
1,0,1,p411387
1,0,1,p411387
3,1,2,p411387
7,3,4,p411387
1,0,1,p411387
5,1,4,p411387
2,0,2,p411387
6,1,5,p411387
2,0,2,p411387
1,0,1,p411387
27,24,3,p411387
1,0,1,p411387
3,1,2,p411387
1,1,0,p411387
1,0,1,p411387
6,1,5,p411387
8,0,8,p411387
2,1,1,p411387
3,0,3,p411387
1,1,0,p411387
1,0,1,p411387
6,0,6,p411387
6,1,5,p411387
6,6,0,p411387
1,0,1,p411387
1,1,0,p411387
6,0,6,p411387
3,1,2,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
1,0,1,p411387
2,1,1,p411387
1,0,1,p411387
5,0,5,p411387
3,1,2,p411387
7,1,6,p411387
4,0,4,p411387
1,1,0,p411387
5,0,5,p411387
1,0,1,p411387
2,1,1,p411387
2,1,1,p411387
22,2,20,p411387
2,2,0,p411387
5,0,5,p411387
2,1,1,p411387
1,1,0,p411387
1,0,1,p411387
1,1,0,p411387
1,1,0,p411387
1,0,1,p411387
1,0,1,p411387
2,1,1,p411387
1,0,1,p411387
1,0,1,p411387
19,15,4,p411387
1,0,1,p411387
3,1,2,p411387
27,6,21,p411387
12,2,10,p411387
4,1,3,p411387
11,0,11,p411387
4,1,3,p411387
1,1,0,p411387
2,1,1,p411387
15,1,14,p411387
1,0,1,p411387
1,0,1,p411387
1,1,0,p411387
1,1,0,p411387
2,1,1,p411387
1,1,0,p411387
1,0,1,p411387
3,1,2,p411387
1,0,1,p411387
3,1,2,p411387
1,1,0,p411387
20,20,0,p411387
2,1,1,p411387
1,1,0,p411387
2,1,1,p411387
6,1,5,p411387
11,1,10,p411387
2,1,1,p411387
7,1,6,p411387
10,6,4,p411387
5,1,4,p411387
2,1,1,p411387
1,1,0,p411387
1,1,0,p411387
1,1,0,p411387
1,0,1,p411387
1,1,0,p411387
19,2,17,p411387
2,1,1,p411387
7,1,6,p411387
15,1,14,p411387
3,1,2,p411387
1,0,1,p411387
2,0,2,p411387
1,1,0,p411387
17,14,3,p411387
7,2,5,p411387
6,1,5,p411387
3,1,2,p411387
6,1,5,p411387
13,0,13,p411387
3,0,3,p411387
1,0,1,p411387
6,1,5,p411387
1,0,1,p411387
16,2,14,p411387
16,1,15,p411387
2,0,2,p411387
1,0,1,p411387
1,0,1,p411387
11,3,8,p411387
20,16,4,p411387
4,0,4,p411387
1,0,1,p411387
1,0,1,p411387
2,1,1,p411387
1,1,0,p411387
1,0,1,p411387
6,1,5,p411387
9,4,5,p411387
8,1,7,p411387
10,0,10,p411387
14,0,14,p411387
13,3,10,p411387
13,1,12,p411387
33,24,9,p411387
1,0,1,p411387
1,1,0,p411387
5,3,2,p411387
1,0,1,p411387
13,8,5,p411387
3,0,3,p411387
35,0,35,p411387
5,1,4,p411387
2,1,1,p411387
17,8,9,p411387
1,1,0,p411387
9,1,8,p411387
9,1,8,p411387
26,2,24,p411387
8,1,7,p411387
5,1,4,p411387
1,0,1,p411387
2,1,1,p411387
1,1,0,p411387
12,1,11,p411387
5,1,4,p411387
15,2,13,p411387
8,0,8,p411387
3,1,2,p411387
21,6,15,p411387
12,1,11,p411387
1,0,1,p411387
30,6,24,p411387
12,1,11,p411387
10,1,9,p411387
1,1,0,p411387
1,1,0,p411387
1,0,1,p411387
3,1,2,p411387
1,0,1,p411387
7,1,6,p411387
27,2,25,p411387
8,2,6,p411387
1,1,0,p411387
6,1,5,p411387
18,0,18,p411387
1,1,0,p411387
31,3,28,p411387
27,6,21,p411387
3,0,3,p411387
1,0,1,p411387
1,1,0,p411387
7,1,6,p411387
3,1,2,p411387
13,1,12,p411387
10,1,9,p411387
19,7,12,p411387
30,10,20,p411387
1,0,1,p411387
21,2,19,p411387
18,2,16,p411387
4,0,4,p411387
9,0,9,p411387
42,4,38,p411387
2,1,1,p411387
2,1,1,p411387
3,1,2,p411387
1,0,1,p411387
5,3,2,p411387
11,1,10,p411387
10,1,9,p411387
5,2,3,p411387
688,376,312,p411387
3,1,2,p411387
13,0,13,p411387
3,0,3,p411387
12,1,11,p411387
4,4,0,p411387
7,1,6,p411387
9,1,8,p411387
1,1,0,p411387
14,1,13,p411387
6,1,5,p411387
6,2,4,p411387
2,1,1,p411387
4,1,3,p411387
22,1,21,p411387
2,1,1,p411387
41,4,37,p411387
19,1,18,p411387
17,1,16,p411387
4,1,3,p411387
6,5,1,p411387
7,6,1,p411387
6,0,6,p411387
1,0,1,p411387
8,1,7,p411387
11,2,9,p411387
18,4,14,p411387
10,0,10,p411387
6,0,6,p411387
5,1,4,p411387
1,0,1,p411387
2,1,1,p411387
227,34,193,p411387
1,0,1,p411387
3,1,2,p411387
1,1,0,p411387
5,0,5,p411387
9,1,8,p411387
3,1,2,p411387
6,1,5,p411387
3,1,2,p411387
7,0,7,p411387
3,1,2,p411387
34,4,30,p411387
13,1,12,p411387
3,0,3,p411387
3,1,2,p411387
1,1,0,p411387
3,1,2,p411387
2,1,1,p411387
15,1,14,p411387
1,1,0,p411387
17,1,16,p411387
5,1,4,p411387
20,5,15,p411387
31,2,29,p411387
11,1,10,p411387
5,0,5,p411387
13,1,12,p411387
18,1,17,p411387
6,1,5,p411387
1,0,1,p411387
8,0,8,p411387
287,39,248,p411387
2,1,1,p411387
31,3,28,p411387
4,1,3,p411387
16,3,13,p411387
3,1,2,p411387
294,131,163,p411387
62,7,55,p411387
1,0,1,p411387
7,1,6,p411387
1,0,1,p411387
13,0,13,p411387
2,1,1,p411387
18,10,8,p411387
2,0,2,p411387
5,0,5,p411387
4,1,3,p411387
1,1,0,p411387
11,1,10,p411387
9,0,9,p411387
2,1,1,p411387
1,0,1,p411387
5,0,5,p411387
5,3,2,p411387
6,1,5,p411387
38,2,36,p411387
6,1,5,p411387
36,6,30,p411387
4,1,3,p411387
7,1,6,p411387
5,1,4,p411387
130,17,113,p411387
8,2,6,p411387
4,1,3,p411387
6,0,6,p411387
3,1,2,p411387
1,1,0,p411387
20,1,19,p411387
14,1,13,p411387
11,3,8,p411387
2,1,1,p411387
14,1,13,p411387
2,1,1,p411387
5,0,5,p411387
2,0,2,p411387
14,1,13,p411387
28,1,27,p411387
3,2,1,p411387
17,1,16,p411387
2,1,1,p411387
1,0,1,p411387
1,0,1,p411387
23,8,15,p411387
1,0,1,p411387
4,1,3,p411387
1,0,1,p411387
5,1,4,p411387
8,1,7,p411387
3,3,0,p411387
7,5,2,p411387
1,1,0,p411387
1,1,0,p411387
1,1,0,p411387
8,1,7,p411387
1,1,0,p411387
6,4,2,p411387
11,9,2,p411387
3,1,2,p411387
8,1,7,p411387
5,1,4,p411387
3,1,2,p411387
3,1,2,p411387
6,1,5,p411387
285,106,179,p411387
12,1,11,p411387
9,1,8,p411387
68,3,65,p411387
9,1,8,p411387
3,1,2,p411387
124,12,112,p411387
6,2,4,p411387
44,5,39,p411387
21,3,18,p411387
21,1,20,p411387
10,1,9,p411387
7,1,6,p411387
5,1,4,p411387
2,1,1,p411387
5,1,4,p411387
23,1,22,p411387
6,0,6,p411387
35,2,33,p411387
10,1,9,p411387
9,0,9,p411387
7,1,6,p411387
2,1,1,p411387
14,1,13,p411387
6,1,5,p411387
6,1,5,p411387
4,1,3,p411387
3,0,3,p411387
6,4,2,p411387
2,1,1,p411387
5,0,5,p411387
2,1,1,p411387
9,1,8,p411387
7,1,6,p411387
7,1,6,p411387
30,1,29,p411387
37,1,36,p411387
4,0,4,p411387
2,1,1,p411387
9,4,5,p411387
6,1,5,p411387
16,4,12,p411387
16,2,14,p411387
12,1,11,p411387
8,1,7,p411387
4,1,3,p411387
2,1,1,p411387
21,1,20,p411387
15,1,14,p411387
4,1,3,p411387
6,0,6,p411387
5,1,4,p411387
2,1,1,p411387
5,1,4,p411387
2,1,1,p411387
15,1,14,p411387
7,0,7,p411387
3,2,1,p411387
21,7,14,p411387
20,1,19,p411387
2,2,0,p411387
7,1,6,p411387
5,1,4,p411387
15,4,11,p411387
2,1,1,p411387
19,2,17,p411387
7,1,6,p411387
10,1,9,p411387
16,1,15,p411387
20,1,19,p411387
11,1,10,p411387
3,1,2,p411387
39,6,33,p411387
3,1,2,p411387
80,13,67,p411387
5,1,4,p411387
5,0,5,p411387
7,0,7,p411387
8,3,5,p411387
5,1,4,p411387
725,120,605,p411387
9,1,8,p411387
7,1,6,p411387
15,1,14,p411387
4,1,3,p411387
11,1,10,p411387
2,1,1,p411387
10,2,8,p411387
22,4,18,p411387
4,2,2,p411387
23,17,6,p411387
9,0,9,p411387
5,1,4,p411387
34,3,31,p411387
4,1,3,p411387
6,0,6,p411387
12,1,11,p411387
7,1,6,p411387
17,1,16,p411387
6,1,5,p411387
26,1,25,p411387
12,1,11,p411387
11,2,9,p411387
3,1,2,p411387
13,1,12,p411387
8,1,7,p411387
6,1,5,p411387
67,4,63,p411387
5,0,5,p411387
20,2,18,p411387
6,1,5,p411387
9,2,7,p411387
6,1,5,p411387
3,1,2,p411387
10,3,7,p411387
7,2,5,p411387
10,1,9,p411387
5,1,4,p411387
9,1,8,p411387
264,32,232,p411387
12,1,11,p411387
11,1,10,p411387
33,1,32,p411387
1,1,0,p441644
1,0,1,p441644
1,0,1,p441644
2,1,1,p441644
1,0,1,p441644
1,1,0,p441644
1,0,1,p441644
2,0,2,p441644
3,1,2,p441644
2,0,2,p441644
4,3,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
6,1,5,p441644
7,2,5,p441644
2,2,0,p441644
3,1,2,p441644
8,4,4,p441644
6,2,4,p441644
1,1,0,p441644
2,0,2,p441644
1,0,1,p441644
2,2,0,p441644
2,0,2,p441644
2,1,1,p441644
1,1,0,p441644
1,0,1,p441644
2,1,1,p441644
2,1,1,p441644
1,0,1,p441644
1,1,0,p441644
2,0,2,p441644
1,0,1,p441644
2,0,2,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
4,1,3,p441644
1,0,1,p441644
4,4,0,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
4,2,2,p441644
2,0,2,p441644
3,1,2,p441644
3,1,2,p441644
5,4,1,p441644
3,0,3,p441644
2,1,1,p441644
15,2,13,p441644
1,0,1,p441644
3,0,3,p441644
2,0,2,p441644
9,1,8,p441644
3,1,2,p441644
2,2,0,p441644
1,0,1,p441644
1,0,1,p441644
2,2,0,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,2,0,p441644
7,4,3,p441644
8,0,8,p441644
3,0,3,p441644
2,0,2,p441644
3,0,3,p441644
4,4,0,p441644
1,0,1,p441644
2,1,1,p441644
14,13,1,p441644
4,1,3,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,0,2,p441644
2,0,2,p441644
1,0,1,p441644
5,0,5,p441644
3,0,3,p441644
2,0,2,p441644
5,4,1,p441644
1,0,1,p441644
2,0,2,p441644
9,2,7,p441644
1,1,0,p441644
2,1,1,p441644
1,0,1,p441644
3,1,2,p441644
6,1,5,p441644
1,1,0,p441644
1,0,1,p441644
1,0,1,p441644
4,2,2,p441644
1,1,0,p441644
2,2,0,p441644
1,0,1,p441644
1,0,1,p441644
8,1,7,p441644
4,0,4,p441644
2,0,2,p441644
4,1,3,p441644
2,1,1,p441644
2,1,1,p441644
2,0,2,p441644
1,1,0,p441644
5,1,4,p441644
3,3,0,p441644
5,2,3,p441644
7,0,7,p441644
2,2,0,p441644
8,4,4,p441644
11,1,10,p441644
2,0,2,p441644
10,3,7,p441644
3,0,3,p441644
2,1,1,p441644
4,0,4,p441644
1,1,0,p441644
2,1,1,p441644
3,1,2,p441644
1,0,1,p441644
4,0,4,p441644
21,7,14,p441644
7,3,4,p441644
7,3,4,p441644
6,1,5,p441644
2,1,1,p441644
5,2,3,p441644
2,1,1,p441644
1,0,1,p441644
1,1,0,p441644
5,3,2,p441644
4,1,3,p441644
3,0,3,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,0,2,p441644
5,1,4,p441644
3,2,1,p441644
8,0,8,p441644
2,0,2,p441644
6,0,6,p441644
9,1,8,p441644
1,1,0,p441644
2,0,2,p441644
14,12,2,p441644
3,3,0,p441644
6,1,5,p441644
2,0,2,p441644
4,1,3,p441644
5,0,5,p441644
4,0,4,p441644
18,6,12,p441644
1,0,1,p441644
2,0,2,p441644
13,2,11,p441644
4,3,1,p441644
8,3,5,p441644
6,3,3,p441644
3,0,3,p441644
2,0,2,p441644
3,0,3,p441644
4,2,2,p441644
26,17,9,p441644
7,1,6,p441644
12,4,8,p441644
4,1,3,p441644
6,1,5,p441644
17,12,5,p441644
3,0,3,p441644
9,1,8,p441644
12,3,9,p441644
10,5,5,p441644
4,0,4,p441644
4,2,2,p441644
1,0,1,p441644
2,1,1,p441644
3,1,2,p441644
11,0,11,p441644
8,2,6,p441644
2,0,2,p441644
4,2,2,p441644
3,2,1,p441644
2,1,1,p441644
3,1,2,p441644
8,3,5,p441644
12,10,2,p441644
2,2,0,p441644
6,5,1,p441644
3,2,1,p441644
11,4,7,p441644
4,3,1,p441644
8,1,7,p441644
21,4,17,p441644
3,2,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
3,0,3,p441644
3,1,2,p441644
2,0,2,p441644
5,3,2,p441644
4,2,2,p441644
4,0,4,p441644
2,1,1,p441644
1,0,1,p441644
6,0,6,p441644
5,3,2,p441644
2,0,2,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
3,0,3,p441644
1,1,0,p441644
1,0,1,p441644
10,0,10,p441644
4,1,3,p441644
10,6,4,p441644
6,1,5,p441644
1,0,1,p441644
2,1,1,p441644
1,0,1,p441644
4,1,3,p441644
2,0,2,p441644
3,0,3,p441644
3,0,3,p441644
2,1,1,p441644
14,8,6,p441644
1,0,1,p441644
2,0,2,p441644
3,1,2,p441644
1,0,1,p441644
7,0,7,p441644
1,0,1,p441644
1,0,1,p441644
7,3,4,p441644
7,0,7,p441644
4,3,1,p441644
21,0,21,p441644
2,0,2,p441644
1,0,1,p441644
1,1,0,p441644
1,0,1,p441644
4,2,2,p441644
7,5,2,p441644
5,1,4,p441644
12,0,12,p441644
1,0,1,p441644
10,1,9,p441644
1,0,1,p441644
2,0,2,p441644
6,0,6,p441644
6,0,6,p441644
5,1,4,p441644
2,0,2,p441644
8,3,5,p441644
1,0,1,p441644
1,0,1,p441644
9,3,6,p441644
3,0,3,p441644
2,0,2,p441644
1,0,1,p441644
2,2,0,p441644
1,0,1,p441644
8,3,5,p441644
3,2,1,p441644
3,1,2,p441644
48,25,23,p441644
2,0,2,p441644
5,0,5,p441644
3,1,2,p441644
2,1,1,p441644
3,1,2,p441644
6,2,4,p441644
7,2,5,p441644
1,0,1,p441644
2,1,1,p441644
2,0,2,p441644
3,1,2,p441644
1,1,0,p441644
1,0,1,p441644
8,1,7,p441644
1,0,1,p441644
1,0,1,p441644
3,0,3,p441644
1,0,1,p441644
1,0,1,p441644
1,1,0,p441644
6,1,5,p441644
3,1,2,p441644
3,1,2,p441644
2,0,2,p441644
3,1,2,p441644
1,0,1,p441644
8,0,8,p441644
5,4,1,p441644
8,1,7,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
3,2,1,p441644
1,0,1,p441644
1,0,1,p441644
11,0,11,p441644
2,0,2,p441644
30,6,24,p441644
2,1,1,p441644
3,2,1,p441644
2,1,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
4,0,4,p441644
2,1,1,p441644
1,1,0,p441644
1,0,1,p441644
1,1,0,p441644
2,2,0,p441644
5,0,5,p441644
1,0,1,p441644
1,1,0,p441644
1,0,1,p441644
4,2,2,p441644
4,3,1,p441644
3,0,3,p441644
2,1,1,p441644
1,0,1,p441644
1,0,1,p441644
2,0,2,p441644
5,0,5,p441644
2,1,1,p441644
3,1,2,p441644
3,0,3,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
8,0,8,p441644
1,0,1,p441644
2,2,0,p441644
3,1,2,p441644
9,0,9,p441644
2,0,2,p441644
15,2,13,p441644
3,1,2,p441644
4,0,4,p441644
1,0,1,p441644
2,0,2,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,0,2,p441644
3,2,1,p441644
2,0,2,p441644
1,0,1,p441644
2,0,2,p441644
1,0,1,p441644
3,0,3,p441644
1,1,0,p441644
1,0,1,p441644
3,0,3,p441644
6,2,4,p441644
1,1,0,p441644
3,3,0,p441644
2,0,2,p441644
1,1,0,p441644
2,0,2,p441644
2,0,2,p441644
2,2,0,p441644
2,1,1,p441644
21,7,14,p441644
1,0,1,p441644
11,10,1,p441644
3,0,3,p441644
2,0,2,p441644
4,1,3,p441644
3,1,2,p441644
1,0,1,p441644
16,15,1,p441644
1,0,1,p441644
4,0,4,p441644
3,0,3,p441644
1,1,0,p441644
3,1,2,p441644
2,1,1,p441644
2,2,0,p441644
1,0,1,p441644
2,1,1,p441644
2,0,2,p441644
7,1,6,p441644
1,1,0,p441644
4,0,4,p441644
2,0,2,p441644
1,1,0,p441644
7,0,7,p441644
10,5,5,p441644
6,2,4,p441644
4,1,3,p441644
2,0,2,p441644
1,1,0,p441644
5,0,5,p441644
4,1,3,p441644
1,0,1,p441644
6,3,3,p441644
1,1,0,p441644
1,0,1,p441644
10,2,8,p441644
2,0,2,p441644
2,2,0,p441644
1,0,1,p441644
4,1,3,p441644
7,5,2,p441644
13,5,8,p441644
8,2,6,p441644
3,2,1,p441644
6,6,0,p441644
1,0,1,p441644
2,0,2,p441644
3,0,3,p441644
1,0,1,p441644
3,2,1,p441644
2,1,1,p441644
5,3,2,p441644
1,0,1,p441644
2,1,1,p441644
2,0,2,p441644
1,0,1,p441644
3,0,3,p441644
1,0,1,p441644
5,0,5,p441644
1,0,1,p441644
3,0,3,p441644
6,2,4,p441644
3,2,1,p441644
7,1,6,p441644
2,0,2,p441644
2,0,2,p441644
1,0,1,p441644
1,0,1,p441644
3,0,3,p441644
4,4,0,p441644
3,0,3,p441644
2,2,0,p441644
1,0,1,p441644
3,0,3,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,1,1,p441644
1,0,1,p441644
2,1,1,p441644
2,1,1,p441644
1,1,0,p441644
2,2,0,p441644
3,1,2,p441644
1,0,1,p441644
1,1,0,p441644
2,2,0,p441644
1,0,1,p441644
3,0,3,p441644
8,2,6,p441644
1,0,1,p441644
6,3,3,p441644
1,0,1,p441644
7,2,5,p441644
1,0,1,p441644
2,1,1,p441644
10,4,6,p441644
3,1,2,p441644
2,1,1,p441644
2,0,2,p441644
1,0,1,p441644
5,1,4,p441644
1,1,0,p441644
1,1,0,p441644
1,0,1,p441644
1,1,0,p441644
2,0,2,p441644
2,0,2,p441644
17,6,11,p441644
2,0,2,p441644
1,0,1,p441644
1,1,0,p441644
2,0,2,p441644
1,1,0,p441644
42,15,27,p441644
3,0,3,p441644
1,0,1,p441644
6,0,6,p441644
4,0,4,p441644
2,2,0,p441644
3,2,1,p441644
3,2,1,p441644
3,2,1,p441644
3,2,1,p441644
2,1,1,p441644
2,0,2,p441644
2,0,2,p441644
1,0,1,p441644
3,1,2,p441644
5,1,4,p441644
15,5,10,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
2,0,2,p441644
3,0,3,p441644
2,1,1,p441644
2,0,2,p441644
2,0,2,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,0,1,p441644
1,1,0,p441644
2,0,2,p441644
1,0,1,p441644
6,4,2,p441644
1,0,1,p441644
3,2,1,p441644
2,0,2,p441644
22,6,16,p441644
3,1,2,p441644
2,1,1,p441644
3,0,3,p441644
4,0,4,p441644
2,1,1,p441644
6,0,6,p441644
3,2,1,p441644
2,0,2,p441644
2,1,1,p441644
2,1,1,p441644
2,1,1,p441644
1,0,1,p441644
4,1,3,p441644
2,0,2,p441644
4,1,3,p441644
2,0,2,p441644
2,1,1,p441644
5,1,4,p441644
2,1,1,p441644
2,1,1,p441644
11,0,11,p441644
1,1,0,p441644
3,1,2,p441644
2,1,1,p441644
1,0,1,p441644
3,1,2,p441644
2,0,2,p441644
1,1,0,p441644
2,0,2,p441644
36,21,15,p441644
2,0,2,p441644
2,0,2,p441644
2,1,1,p441644
